close,datetime,datetimeISO8601,high,low,open,volume
172.07,1381899600000,,172.16,170.635,170.72,161676080
173.22,1381986000000,,173.32,171.34,171.37,129389185
174.388,1382072400000,,174.51,173.51,173.86,138315690
174.4,1382331600000,,174.75,174.01,174.45,104103543
175.41,1382418000000,,175.93,174.4262,174.91,126663233
174.57,1382504400000,,174.89,173.96,174.81,105484397
175.15,1382590800000,,175.37,174.51,174.92,70350456
175.95,1382677200000,,176.0,175.17,175.51,93625090
176.23,1382936400000,,176.47,175.7,175.89,84979018
177.17,1383022800000,,177.24,176.38,176.63,87401344
176.29,1383109200000,,177.51,175.66,177.38,140001830
175.79,1383195600000,,176.89,175.53,176.15,133795417
176.21,1383282000000,,176.61,175.22,176.02,142805050
176.83,1383544800000,,176.9,175.9825,176.69,85676773
176.27,1383631200000,,176.75,175.57,176.14,85824778
177.17,1383717600000,,177.5,176.54,177.03,87347728
174.93,1383804000000,,177.64,174.76,177.5,157000420
177.29,1383890400000,,177.31,174.85,174.87,136712620
177.32,1384149600000,,177.53,176.91,177.12,62614326
176.96,1384236000000,,177.36,176.37,176.94,83989617
178.38,1384322400000,,178.4261,176.09,176.09,103844266
179.27,1384408800000,,179.42,178.25,178.54,103435238
180.05,1384495200000,,180.12,179.33,179.56,102818190
179.42,1384754400000,,180.5,179.02,180.35,104796009
179.03,1384840800000,,179.87,178.72,179.33,93891416
178.47,1384927200000,,179.93,177.98,179.39,124908601
179.91,1385013600000,,180.05,178.86,178.97,92841271
180.81,1385100000000,,180.83,179.77,179.98,81295887
180.63,1385359200000,,181.17,180.37,181.13,79485709
180.68,1385445600000,,181.22,180.405,180.72,86993560
181.12,1385532000000,,181.24,180.65,180.87,58800056
181.0,1385704800000,,181.75,180.8,181.32,55870903
180.53,1385964000000,,181.43,180.25,181.09,99725781
179.75,1386050400000,,180.39,179.17,179.94,116563302
179.73,1386136800000,,180.48,178.35,179.1,123032637
178.94,1386223200000,,179.74,178.7701,179.41,106934067
180.94,1386309600000,,181.11,180.15,180.67,127727518
181.4,1386568800000,,181.67,181.16,181.47,70123608
180.75,1386655200000,,181.36,180.635,180.98,80976207
178.72,1386741600000,,180.85,178.5,180.81,130590810
178.13,1386828000000,,178.86,177.76,178.64,115564840
178.11,1386914400000,,178.66,177.77,178.5,107807610
179.216,1387173600000,,179.81,178.9,178.95,96194790
178.65,1387260000000,,179.41,178.25,179.36,89886224
181.7,1387346400000,,181.73,177.32,178.92,234906480
181.49,1387432800000,,181.7,180.71,181.19,136298870
181.56,1387519200000,,181.99,180.5683,180.67,196951540
182.53,1387778400000,,182.64,182.065,182.41,85597541
182.93,1387864800000,,183.01,182.53,182.54,45368841
183.855,1388037600000,,183.96,183.32,183.34,63365227
183.845,1388124000000,,184.18,183.66,184.1,61813841
183.82,1388383200000,,184.02,183.58,183.87,56857458
184.69,1388469600000,,184.69,183.93,184.07,86247638
182.92,1388642400000,,184.07,182.48,183.98,119636836
182.885,1388728800000,,183.6,182.63,183.21,81390502
182.36,1388988000000,,183.56,182.08,183.47,108028139
183.48,1389074400000,,183.79,182.95,183.09,86144169
183.52,1389160800000,,183.83,182.89,183.45,96582234
183.64,1389247200000,,184.13,182.795,184.1,90683302
184.14,1389333600000,,184.22,183.01,183.95,102026318
181.685,1389592800000,,184.18,181.34,183.71,149891940
183.67,1389679200000,,183.77,181.95,182.28,105016055
184.66,1389765600000,,184.94,183.7102,184.1,98525721
184.42,1389852000000,,184.6618,183.83,184.28,72290520
183.635,1389938400000,,184.45,183.32,184.1,107848616
184.18,1390284000000,,184.77,183.05,184.7,88621138
184.3,1390370400000,,184.57,183.91,184.49,61270816
182.79,1390456800000,,183.4,181.82,183.36,132496880
178.89,1390543200000,,181.66,178.83,181.6,208677090
178.01,1390802400000,,179.52,177.12,179.06,180843000
179.07,1390888800000,,179.3,178.12,178.14,110463152
177.35,1390975200000,,178.55,176.88,177.56,216597270
179.23,1391061600000,,179.81,178.26,178.86,118938051
178.18,1391148000000,,179.29,176.92,177.02,194677860
174.17,1391407200000,,178.37,173.83,177.95,254837000
175.385,1391493600000,,175.84,174.1055,174.95,165012350
175.17,1391580000000,,175.56,173.71,174.79,164230470
177.48,1391666400000,,177.48,175.2209,175.58,132877526
179.68,1391752800000,,179.87,177.73,178.31,170787200
180.01,1392012000000,,180.07,179.21,179.7,92218729
181.98,1392098400000,,182.439,180.0389,180.16,117814009
182.07,1392184800000,,182.83,181.705,182.22,94717638
183.01,1392271200000,,183.2,180.83,180.84,100542155
184.02,1392357600000,,184.36,182.67,182.84,96498305
184.24,1392703200000,,184.49,183.65,184.19,80460878
183.02,1392789600000,,184.95,182.87,183.76,126524261
184.1,1392876000000,,184.52,182.6,183.27,104998099
183.89,1392962400000,,184.89,183.8,184.49,118116359
184.91,1393221600000,,186.15,184.2,184.28,114063868
184.84,1393308000000,,185.59,184.23,185.03,117084901
184.85,1393394400000,,185.6,184.33,185.11,98677144
185.82,1393480800000,,185.87,184.37,184.59,93880780
186.29,1393567200000,,187.15,185.05,185.79,150842000
184.98,1393826400000,,185.45,183.75,184.69,167748460
187.58,1393912800000,,187.98,186.75,186.75,167545850
187.75,1393999200000,,188.07,187.45,187.72,88376859
188.18,1394085600000,,188.61,187.7796,188.21,82516500
188.26,1394172000000,,188.96,187.43,188.87,114513432
188.16,1394427600000,,188.23,187.08,187.94,74939176
187.23,1394514000000,,188.71,186.8,188.44,99009013
187.28,1394600400000,,187.35,185.9,186.32,104824323
185.18,1394686800000,,187.99,184.66,187.84,155014240
184.66,1394773200000,,185.8,184.44,184.8,153919600
186.33,1395032400000,,186.77,185.51,185.59,98359454
187.66,1395118800000,,187.91,186.51,186.71,101804519
186.66,1395205200000,,187.94,185.47,187.7,176267250
187.747,1395291600000,,187.89,185.92,186.25,117240972
186.2,1395378000000,,189.0239,186.03,187.72,163127910
185.43,1395637200000,,187.07,184.62,186.82,121411145
186.31,1395723600000,,186.94,185.27,186.37,103851737
184.97,1395810000000,,187.34,184.92,187.03,119842897
184.58,1395896400000,,185.34,183.9,184.77,142382760
185.49,1395982800000,,186.42,185.0,185.105,101641547
187.01,1396242000000,,187.3,185.5216,186.65,99744911
188.25,1396328400000,,188.36,187.0015,187.62,89193125
188.88,1396414800000,,189.13,188.14,188.5,78773818
188.63,1396501200000,,189.22,188.05,189.17,77435320
186.4,1396587600000,,189.7,186.1,189.64,169380710
184.34,1396846800000,,186.26,183.96,185.9,140802700
185.1,1396933200000,,185.4,183.59,184.21,112659755
187.09,1397019600000,,187.15,185.06,185.6,100253612
183.155,1397106000000,,187.17,182.93,187.09,172959330
181.51,1397192400000,,183.42,181.31,182.17,167250790
182.9401,1397451600000,,183.37,181.44,182.93,132381601
184.2,1397538000000,,184.33,181.51,183.32,157092530
186.125,1397624400000,,186.14,184.65,185.47,105196633
186.39,1397710800000,,186.91,185.56,185.88,105254649
187.04,1398056400000,,187.1,186.21,186.44,68329343
187.89,1398142800000,,188.4,187.13,187.23,85790307
187.45,1398229200000,,187.92,187.3,187.81,73869384
187.83,1398315600000,,188.39,186.93,188.37,88169916
186.29,1398402000000,,187.33,185.87,187.21,100380205
186.875,1398661200000,,187.69,184.96,187.05,135121090
187.75,1398747600000,,188.04,187.08,187.48,84097551
188.43,1398834000000,,188.5,187.18,187.44,101507717
188.325,1398920400000,,188.84,187.73,188.22,93019095
188.06,1399006800000,,189.14,187.78,188.31,98121662
188.42,1399266000000,,188.55,186.62,187.14,75882739
186.78,1399352400000,,188.13,186.74,188.0,85454226
187.88,1399438800000,,187.97,186.01,187.43,106500480
187.675,1399525200000,,189.05,187.08,187.67,93617513
187.96,1399611600000,,188.04,186.83,187.69,83678568
189.785,1399870800000,,189.88,187.9992,188.76,86940045
189.96,1399957200000,,190.42,189.77,190.03,66453965
189.06,1400043600000,,189.88,188.79,189.79,72366848
187.4,1400130000000,,188.72,186.48,188.67,154956400
188.05,1400216400000,,188.13,186.72,187.51,97457678
188.74,1400475600000,,188.89,187.52,187.69,63839398
187.55,1400562000000,,188.67,187.07,188.645,111644478
189.13,1400648400000,,189.22,188.06,188.1,89093285
189.59,1400734800000,,189.98,188.86,189.18,61549345
190.35,1400821200000,,190.48,189.5858,189.75,60156088
191.52,1401166800000,,191.58,190.95,191.05,72010355
191.38,1401253200000,,191.82,191.06,191.52,66722865
192.37,1401339600000,,192.4,191.33,191.82,64376573
192.68,1401426000000,,192.8,192.03,192.19,76315640
192.895,1401685200000,,192.99,191.97,192.95,64655648
192.8,1401771600000,,192.9,192.25,192.4,65047193
193.19,1401858000000,,193.3,192.265,192.47,55529372
194.45,1401944400000,,194.65,192.7,193.41,92102592
195.375,1402030800000,,195.43,194.78,194.87,78696219
195.58,1402290000000,,196.05,195.17,195.35,65118828
195.6,1402376400000,,195.64,194.92,195.33,57129440
194.92,1402462800000,,195.12,194.48,194.9,68772479
193.54,1402549200000,,194.8,193.11,194.65,106350200
194.13,1402635600000,,194.32,193.3,193.9,82017278
194.29,1402894800000,,194.7,193.66,193.89,87424332
194.83,1402981200000,,194.97,193.81,194.02,84833876
196.255,1403067600000,,196.37,194.4,194.83,105266767
196.48,1403154000000,,196.6,195.8,196.43,85928920
195.94,1403240400000,,196.1039,195.7,196.03,100587108
195.88,1403499600000,,196.05,195.52,195.97,70611486
194.7,1403586000000,,196.5,194.48,195.53,96236917
195.58,1403672400000,,195.781,194.25,194.25,82781912
195.44,1403758800000,,195.63,194.13,195.61,84311822
195.82,1403845200000,,195.88,194.885,194.98,71453616
195.72,1404104400000,,196.165,195.53,195.7,70504228
197.03,1404190800000,,197.63,196.13,196.19,90470121
197.23,1404277200000,,197.48,196.96,197.05,52474832
198.2,1404363600000,,198.29,197.64,197.79,52938832
197.51,1404709200000,,197.98,197.22,197.82,61696447
196.24,1404795600000,,197.22,195.76,197.15,108142552
197.12,1404882000000,,197.295,196.31,196.73,72992322
196.34,1404968400000,,196.86,195.06,195.22,99040407
196.61,1405054800000,,196.75,195.78,196.22,64243410
197.6,1405314000000,,197.86,197.44,197.61,58657919
197.23,1405400400000,,198.1,196.36,197.72,111346230
197.96,1405486800000,,198.26,197.42,198.11,80073242
195.71,1405573200000,,198.1,195.43,197.35,145398460
197.7099,1405659600000,,197.91,196.24,196.35,124330419
197.34,1405918800000,,197.5,196.43,197.09,67591618
198.2,1406005200000,,198.56,197.87,198.01,67677602
198.64,1406091600000,,198.85,198.1,198.495,65611830
198.65,1406178000000,,199.06,198.45,198.83,56888093
197.72,1406264400000,,198.26,197.33,198.09,76837257
197.8,1406523600000,,198.09,196.62,197.76,69258785
196.95,1406610000000,,198.45,196.92,198.17,80466351
196.98,1406696400000,,197.91,196.16,197.65,104222452
193.09,1406782800000,,195.78,192.97,195.61,183479440
192.5,1406869200000,,193.76,191.57,192.56,189260860
193.89,1407128400000,,194.3,192.05,192.87,91340487
192.01,1407214800000,,193.6,191.31,193.1,152690380
192.07,1407301200000,,192.89,191.08,191.11,94818317
191.03,1407387600000,,193.13,190.55,192.935,135733420
193.24,1407474000000,,193.37,190.95,191.46,117014384
193.795,1407733200000,,194.66,193.71,193.965,74543691
193.53,1407819600000,,194.15,192.94,193.61,73631640
194.84,1407906000000,,195.06,193.96,194.29,69046544
195.76,1407992400000,,195.76,194.98,195.16,57370793
195.72,1408078800000,,196.65,194.31,196.47,139950670
197.36,1408338000000,,197.45,196.69,196.8,75424360
198.39,1408424400000,,198.54,197.4426,197.84,59134709
198.92,1408510800000,,199.16,198.08,198.12,72762541
199.5,1408597200000,,199.76,198.93,199.09,67790690
199.19,1408683600000,,199.69,198.74,199.34,76107359
200.2,1408942800000,,200.5949,199.1502,200.14,63855022
200.33,1409029200000,,200.82,200.28,200.33,47298324
200.25,1409115600000,,200.57,199.94,200.43,47873708
200.14,1409202000000,,200.27,199.39,199.59,58330373
200.71,1409288400000,,200.73,199.82,200.45,65906598
200.61,1409634000000,,200.995,199.86,200.97,72425793
200.5,1409720400000,,201.41,200.22,201.38,57461742
200.2101,1409806800000,,201.58,199.66,200.84,85236442
201.11,1409893200000,,201.19,199.41,200.17,102176784
200.59,1410152400000,,201.21,200.0,200.92,64145745
199.32,1410238800000,,200.55,198.91,200.41,88590876
200.07,1410325200000,,200.2,198.77,199.43,67251103
200.3,1410411600000,,200.33,199.12,199.27,66823558
199.13,1410498000000,,200.12,198.56,200.1,117478516
198.981,1410757200000,,199.32,198.38,199.16,76401421
200.48,1410843600000,,200.84,198.5,198.61,116200722
200.75,1410930000000,,201.68,199.75,200.77,151265900
201.82,1411016400000,,201.85,201.1,201.36,94990300
200.7,1411102800000,,201.899,200.29,201.52,121649147
199.15,1411362000000,,200.38,198.73,200.35,125552758
198.01,1411448400000,,199.26,197.95,198.43,111393319
199.56,1411534800000,,199.69,197.52,198.04,107275635
196.34,1411621200000,,199.05,196.27,199.04,150300030
197.9,1411707600000,,198.39,196.42,196.7,103546740
197.54,1411966800000,,197.89,196.05,196.2,95111605
197.02,1412053200000,,198.3,196.61,197.69,131302082
194.35,1412139600000,,196.77,193.91,196.7,177797860
194.38,1412226000000,,195.055,192.35,194.18,157285180
196.52,1412312400000,,196.94,195.08,195.68,121568769
196.29,1412571600000,,197.6,195.582,197.34,104778335
193.26,1412658000000,,195.72,193.22,195.28,147913500
196.64,1412744400000,,196.92,192.36,193.37,186461450
192.74,1412830800000,,196.6,192.58,196.33,210704600
190.54,1412917200000,,193.65,190.49,192.69,221908950
187.4099,1413176400000,,191.15,187.3,190.46,230938830
187.7,1413262800000,,189.82,187.04,188.42,215846530
186.43,1413349200000,,187.694,181.92,185.16,380714600
186.27,1413435600000,,187.58,182.89,183.06,270391490
188.47,1413522000000,,189.75,187.62,188.42,214624920
190.3,1413781200000,,190.45,188.07,188.13,130010813
194.07,1413867600000,,194.2,191.48,191.68,154948580
192.69,1413954000000,,194.91,192.61,194.41,151822410
194.93,1414040400000,,196.2,194.26,194.62,154944170
196.43,1414126800000,,196.49,194.49,195.25,117927286
196.16,1414386000000,,196.45,195.03,195.73,82953689
198.41,1414472400000,,198.42,196.73,196.82,106735936
198.11,1414558800000,,199.12,196.8,198.55,142557420
199.38,1414645200000,,199.95,197.4,197.58,113329976
201.66,1414731600000,,201.82,200.77,201.78,146902550
201.77,1414994400000,,202.45,201.305,201.92,93734143
201.07,1415080800000,,201.6,200.06,201.23,93342777
202.34,1415167200000,,202.59,201.45,202.54,91708574
203.15,1415253600000,,203.26,201.64,202.39,107089076
203.34,1415340000000,,203.5999,202.61,203.17,89539712
203.98,1415599200000,,204.04,203.13,203.38,66318964
204.175,1415685600000,,204.31,203.65,204.055,54499375
203.96,1415772000000,,204.24,203.31,203.35,90120295
204.19,1415858400000,,204.83,203.21,204.16,85357918
204.24,1415944800000,,204.49,203.72,204.1,80417514
204.37,1416204000000,,204.58,203.65,203.85,80440954
205.55,1416290400000,,205.92,204.44,204.44,76068107
205.22,1416376800000,,205.55,204.3,205.31,82373009
205.58,1416463200000,,205.71,204.18,204.26,72840326
206.68,1416549600000,,207.8445,205.98,207.64,142327290
207.26,1416808800000,,207.39,206.91,207.17,65880759
207.11,1416895200000,,207.79,206.8,207.54,79108301
207.64,1416981600000,,207.76,207.03,207.29,62167832
207.2,1417154400000,,207.87,206.91,207.49,57890088
205.76,1417413600000,,206.54,205.38,206.4,103968354
207.085,1417500000000,,207.34,205.782,205.81,74507192
207.89,1417586400000,,208.15,207.1,207.3,68951968
207.66,1417672800000,,208.265,206.7,207.54,91316591
208.0,1417759200000,,208.47,207.55,207.87,91025470
206.61,1418018400000,,208.12,205.93,207.52,108588152
206.47,1418104800000,,206.6,203.91,204.37,125180054
203.1601,1418191200000,,205.98,202.93,205.91,159856390
204.19,1418277600000,,206.19,203.71,203.88,159012810
200.89,1418364000000,,203.819,200.85,202.64,202330190
199.51,1418623200000,,202.53,198.78,201.98,189965750
197.91,1418709600000,,202.395,197.86,198.58,259543850
201.79,1418796000000,,202.34,198.29,198.44,253910090
206.78,1418882400000,,212.97,203.92,204.74,257633890
206.52,1418968800000,,207.33,205.6109,206.43,245084590
207.47,1419228000000,,207.47,206.46,206.75,148318930
207.75,1419314400000,,208.23,207.3991,208.17,122167931
207.77,1419400800000,,208.34,207.72,208.02,42963399
208.44,1419573600000,,208.85,208.25,208.31,57326703
208.72,1419832800000,,208.97,208.14,208.22,79643948
207.6,1419919200000,,208.37,207.51,208.21,73540761
205.54,1420005600000,,208.19,205.39,207.99,130333829
205.43,1420178400000,,206.88,204.18,206.38,121465865
201.72,1420437600000,,204.37,201.35,204.17,169632650
199.82,1420524000000,,202.72,198.855,202.09,209151410
202.31,1420610400000,,202.72,200.88,201.42,125346709
205.9,1420696800000,,206.16,203.99,204.01,147217780
204.25,1420783200000,,206.42,203.51,206.4,158567290
202.65,1421042400000,,204.6,201.92,204.41,144396070
202.08,1421128800000,,205.48,200.51,204.12,214553310
200.86,1421215200000,,201.1,198.57,199.65,192991090
199.0199,1421301600000,,202.01,198.88,201.63,176613910
201.63,1421388000000,,201.82,198.55,198.77,211879610
202.055,1421733600000,,202.72,200.17,202.4,130991069
203.08,1421820000000,,203.66,200.94,201.5,122942707
206.1,1421906400000,,206.26,202.33,203.99,174356030
204.97,1421992800000,,206.1,204.81,205.79,117516753
205.45,1422252000000,,205.56,203.85,204.71,92009711
202.74,1422338400000,,204.12,201.74,202.97,134044598
200.14,1422424800000,,204.29,199.91,204.17,168514310
201.9902,1422511200000,,202.3,198.68,200.38,173585420
199.45,1422597600000,,202.17,199.13,200.57,197729720
201.92,1422856800000,,202.03,197.86,200.05,163106970
204.84,1422943200000,,204.85,202.55,203.0,124212881
204.06,1423029600000,,205.38,203.51,203.92,134306730
206.12,1423116000000,,206.3,204.77,204.86,97953181
205.55,1423202400000,,207.24,204.92,206.56,125672026
204.63,1423461600000,,205.64,204.135,204.77,87219016
206.81,1423548000000,,207.12,204.6801,205.88,96164183
206.93,1423634400000,,207.45,205.83,206.61,91087785
208.92,1423720800000,,208.99,206.9727,207.89,97545949
209.78,1423807200000,,209.84,208.76,209.07,93670430
210.11,1424152800000,,210.32,209.1,209.4,76968199
210.13,1424239200000,,210.22,209.3401,209.66,80652941
209.98,1424325600000,,210.42,209.24,209.41,91462491
211.239,1424412000000,,211.33,208.73,209.48,140896390
211.209,1424671200000,,211.21,210.48,210.94,74411054
211.81,1424757600000,,212.05,210.76,211.12,72472263
211.63,1424844000000,,212.24,211.22,211.66,73061687
211.38,1424930400000,,211.71,210.65,211.52,72697868
210.66,1425016800000,,211.58,210.6,211.26,108075972
211.99,1425276000000,,212.06,210.72,210.78,87491428
211.12,1425362400000,,212.054,210.08,211.47,110325809
210.2301,1425448800000,,210.49,209.06,210.4,114497192
210.46,1425535200000,,210.8,209.85,210.62,76872957
207.5,1425621600000,,209.94,207.1,209.42,188127980
208.36,1425877200000,,208.79,207.5459,207.74,89818893
204.98,1425963600000,,206.81,204.93,206.71,157121260
204.5,1426050000000,,205.5,204.4,205.29,110145718
207.1,1426136400000,,207.175,205.2,205.26,93993523
205.8272,1426222800000,,207.9338,204.58,206.77,162410890
208.58,1426482000000,,208.69,205.8641,206.71,136099190
207.96,1426568400000,,208.42,206.98,207.69,94510422
210.46,1426654800000,,211.27,206.62,207.39,228808520
209.5,1426741200000,,210.4697,209.03,209.96,117917302
210.41,1426827600000,,211.02,209.4903,209.71,177715080
210.0,1427086800000,,211.11,210.0,210.42,71784536
208.82,1427173200000,,210.4,208.74,209.85,77805321
205.76,1427259600000,,209.35,205.71,209.07,159521710
205.27,1427346000000,,206.37,204.12,204.96,153067240
205.74,1427432400000,,205.95,204.9,205.13,118938966
208.25,1427691600000,,208.61,206.96,206.98,96180365
206.43,1427778000000,,208.1,206.36,207.26,126768703
205.7,1427864400000,,206.42,204.51,206.39,137303580
206.435,1427950800000,,206.98,205.4,205.62,86900906
207.83,1428296400000,,208.45,205.21,205.37,114368155
207.28,1428382800000,,208.76,207.24,207.855,81236337
207.975,1428469200000,,208.51,207.08,207.55,89351939
208.9,1428555600000,,209.18,207.19,207.78,85548854
210.04,1428642000000,,210.09,208.96,209.2,72722915
209.09,1428901200000,,210.63,209.03,209.87,74436594
209.49,1428987600000,,209.71,208.1,208.85,75099866
210.43,1429074000000,,211.04,209.95,210.05,99529320
210.37,1429160400000,,210.98,209.7928,210.03,68934864
207.95,1429246800000,,209.23,207.01,208.94,191113230
209.85,1429506000000,,210.25,208.96,209.06,92189481
209.6,1429592400000,,210.86,209.24,210.67,72559831
210.63,1429678800000,,210.85,208.9,210.01,78264616
211.16,1429765200000,,211.94,210.01,210.15,102585942
211.6499,1429851600000,,211.97,211.11,211.66,61327387
210.77,1430110800000,,212.48,210.54,212.33,79358126
211.44,1430197200000,,211.5,209.3301,210.74,86863531
210.57,1430283600000,,211.29,209.6,210.37,125684903
208.46,1430370000000,,210.35,207.62,209.88,161304890
210.72,1430456400000,,210.77,209.28,209.4,103399711
211.32,1430715600000,,212.02,211.1,211.23,70927235
208.9,1430802000000,,211.46,208.73,211.03,113326156
208.04,1430888400000,,209.93,206.76,209.56,135060150
208.87,1430974800000,,209.38,207.52,207.92,88244940
211.62,1431061200000,,211.86,210.78,210.88,155877260
210.605,1431320400000,,211.89,210.52,211.57,75708065
209.98,1431406800000,,210.63,208.62,209.61,119727592
210.02,1431493200000,,211.22,209.74,210.47,94667943
212.21,1431579600000,,212.32,210.91,211.24,95934006
212.44,1431666000000,,212.61,211.86,212.44,76510099
213.1,1431925200000,,213.4,212.16,212.24,74549685
213.03,1432011600000,,213.57,212.69,213.24,72114610
212.88,1432098000000,,213.78,212.504,213.15,76857530
213.5,1432184400000,,213.75,212.51,212.71,64764585
212.99,1432270800000,,213.54,212.91,213.04,57433495
210.7,1432616400000,,212.9089,210.2,212.4,124308584
212.7,1432702800000,,212.98,210.7612,211.25,93213981
212.46,1432789200000,,212.59,211.63,212.33,74974560
211.14,1432875600000,,212.43,210.82,212.38,124919611
211.57,1433134800000,,212.34,210.62,211.94,93338750
211.36,1433221200000,,212.19,210.27,211.02,91531012
211.92,1433307600000,,212.67,211.3301,212.0,87820909
210.1292,1433394000000,,211.859,209.75,211.07,151882820
209.77,1433480400000,,210.58,208.98,209.95,121704676
208.48,1433739600000,,209.82,208.39,209.64,89063330
208.45,1433826000000,,209.1,207.69,208.45,105034690
210.95,1433912400000,,211.41,209.2987,209.37,134551290
211.63,1433998800000,,212.09,211.2,211.48,73876447
210.01,1434085200000,,211.482,209.68,210.64,135382370
209.11,1434344400000,,209.45,207.79,208.64,124384184
210.25,1434430800000,,210.35,208.72,208.93,85308227
210.59,1434517200000,,211.32,209.36,210.59,126708635
212.78,1434603600000,,213.34,210.6315,211.31,165867950
210.81,1434690000000,,211.55,210.36,211.46,130478689
211.89,1434949200000,,212.59,211.64,211.905,70696027
212.04,1435035600000,,212.44,211.57,212.14,68476797
210.5,1435122000000,,212.17,210.47,211.72,92307318
209.86,1435208400000,,211.25,209.77,211.1,97107361
209.82,1435294800000,,210.58,209.16,210.29,104174840
205.42,1435554000000,,208.828,205.33,208.045,202621330
205.85,1435640400000,,207.32,205.28,207.26,182925110
207.5,1435726800000,,208.03,206.56,207.73,135979870
207.31,1435813200000,,208.27,206.81,208.07,104373652
206.72,1436158800000,,207.65,205.53,205.77,117975369
208.02,1436245200000,,208.17,204.11,206.96,173820250
204.53,1436331600000,,206.7645,204.25,206.42,159357210
204.9,1436418000000,,207.35,204.77,207.04,144113110
207.48,1436504400000,,207.98,206.49,207.29,129456890
209.77,1436763600000,,209.9,208.94,208.99,106069400
210.68,1436850000000,,211.05,209.65,209.72,81709575
210.61,1436936400000,,211.28,210.04,210.73,97914141
212.3,1437022800000,,212.3,211.58,211.87,106683266
212.48,1437109200000,,212.55,211.8,212.29,89029973
212.59,1437368400000,,213.18,212.21,212.75,70446821
211.75,1437454800000,,212.74,211.39,212.43,77965048
211.37,1437541200000,,211.77,210.89,210.93,88667920
210.18,1437627600000,,211.65,209.75,211.53,90509128
208.0,1437714000000,,210.37,207.6,210.3,117754979
206.79,1437973200000,,207.55,206.26,206.94,132361082
209.33,1438059600000,,209.5,206.8,207.79,123544845
210.77,1438146000000,,211.04,209.31,209.48,105791255
210.82,1438232400000,,211.02,209.42,210.16,91304374
210.5,1438318800000,,211.45,210.16,211.42,103266857
209.79,1438578000000,,210.53,208.65,210.46,113965728
209.38,1438664400000,,210.2483,208.8,209.7,81820823
210.07,1438750800000,,211.31,209.73,210.45,85786817
208.35,1438837200000,,210.415,207.65,210.29,116030803
207.95,1438923600000,,208.34,206.87,208.16,117857956
210.57,1439182800000,,210.67,209.28,209.28,80270676
208.67,1439269200000,,209.47,207.76,208.97,126081377
208.92,1439355600000,,209.14,205.36,207.11,172123670
208.66,1439442000000,,209.55,208.01,208.73,89383253
209.42,1439528400000,,209.5087,208.26,208.43,72786528
210.59,1439787600000,,210.59,208.16,208.71,79072643
209.98,1439874000000,,210.68,209.699,210.26,71692678
208.32,1439960400000,,210.01,207.35,209.09,172945980
203.97,1440046800000,,208.2865,203.9,206.51,194327880
197.63,1440133200000,,203.9404,197.52,201.73,346588470
189.55,1440392400000,,197.4772,182.4,187.49,507244330
187.27,1440478800000,,195.45,186.92,195.43,369833070
194.46,1440565200000,,194.79,188.37,192.08,339256990
199.27,1440651600000,,199.42,195.21,197.02,274143910
199.28,1440738000000,,199.835,197.92,198.5,160414350
197.67,1440997200000,,199.125,197.01,198.11,163298820
191.77,1441083600000,,194.77,190.73,193.12,256000390
195.41,1441170000000,,195.46,192.42,194.62,160269330
195.55,1441256400000,,198.05,194.96,196.26,152087840
192.59,1441342800000,,193.86,191.61,192.85,207080960
197.43,1441688400000,,197.61,195.17,195.94,116025739
194.79,1441774800000,,199.47,194.35,199.32,149347740
195.85,1441861200000,,197.22,194.25,194.56,158611060
196.74,1441947600000,,196.82,194.53,195.375,119691212
196.01,1442206800000,,197.01,195.43,196.95,79451983
198.46,1442293200000,,198.99,195.9612,196.61,113806176
200.18,1442379600000,,200.41,198.41,198.82,99581557
199.73,1442466000000,,202.89,199.28,200.02,276046620
195.45,1442552400000,,198.6844,194.96,195.71,223657460
196.46,1442811600000,,197.68,195.21,196.44,105726209
193.91,1442898000000,,194.46,192.56,193.88,153890880
193.6,1442984400000,,194.67,192.91,194.11,92790620
192.9,1443070800000,,193.45,190.56,192.15,159378840
192.85,1443157200000,,195.0,191.81,194.64,155054780
188.01,1443416400000,,191.91,187.64,191.78,178515870
188.12,1443502800000,,189.74,186.93,188.27,159045570
191.63,1443589200000,,191.825,189.44,190.37,163452040
192.13,1443675600000,,192.49,189.82,192.08,131078964
195.0,1443762000000,,195.03,189.12,189.77,211003340
198.47,1444021200000,,198.74,196.33,196.46,126320842
197.79,1444107600000,,198.98,197.0,198.31,110274530
199.41,1444194000000,,199.825,197.48,198.9,124307295
201.21,1444280400000,,201.55,198.59,198.95,153055230
201.33,1444366800000,,201.9,200.58,201.38,107069240
201.52,1444626000000,,201.76,200.91,201.42,56395585
200.25,1444712400000,,202.16,200.05,200.65,88038718
199.29,1444798800000,,200.87,198.94,200.18,99106161
202.35,1444885200000,,202.36,199.64,200.08,134142195
203.27,1444971600000,,203.29,201.92,202.83,114580052
203.37,1445230800000,,203.37,202.13,202.5,76523897
203.09,1445317200000,,203.84,202.5471,202.85,78448484
201.85,1445403600000,,203.79,201.65,203.61,102038033
205.26,1445490000000,,205.51,201.85,202.98,174911720
207.51,1445576400000,,207.95,206.3,207.25,144442340
207.0,1445835600000,,207.37,206.56,207.3,69032965
206.6,1445922000000,,207.0,205.79,206.2,77905770
208.95,1446008400000,,208.98,206.21,207.0,135906730
208.83,1446094800000,,209.27,208.21,208.35,90525498
207.93,1446181200000,,209.44,207.74,209.06,131076942
